original_archive	original_filename	extracted_path	sha256	module	semester	material_type	academic_year	source	provenance	classification_confidence	organized_location	duplicate_status	duplicate_of	content_status	notes	subtopic	integration_status	canonical_info
L1---informatique-part-08.zip	L1---informatique/ملخص 3.pdf	extracted/L1---informatique-part-08/L1---informatique/ملخص 3.pdf	6ae0ed68b3f8857f77720af82d2bf15860191fb493e45e95278d6749c6296b43	S1/Logiciels-libres	S1	OTHER	ACADEMIC_YEAR_UNKNOWN	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	MEDIUM	—	EXACT_DUPLICATE	L1---informatique-part-08.zip/extracted/L1---informatique-part-08/L1---informatique/ملخص 3 (1).pdf	pdf_parsed (15p)		philosophie-du-libre	DUPLICATE_NOT_COPIED	canonical copy: organized/S1/Logiciels-libres/Autres/ملخص 3 (1).pdf
L1---informatique-part-08.zip	L1---informatique/1CP EHEC examen N°1 Janvier 2020.pdf	extracted/L1---informatique-part-08/L1---informatique/1CP EHEC examen N°1 Janvier 2020.pdf	aac98f081d123319a8fb41faca273ea697dcce8e9f155d3942685c3b4b4d2ad3	UNCLASSIFIED	UNCLASSIFIED	EXAM	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/1CP EHEC examen N°1 Janvier 2020.pdf	NEW		PDF_NO_TEXT_LAYER (1p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	PLACED_CANONICAL	canonical
L1---informatique-part-08.zip	L1---informatique/Structure MAchine 1 TDs (1).pdf	extracted/L1---informatique-part-08/L1---informatique/Structure MAchine 1 TDs (1).pdf	6f10ad0cc04c48c929da9324074758ad9607ee9444a983a8b08e0bada9160c0a	S1/Structure-de-machine-1	S1	OTHER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	—	EXACT_DUPLICATE	L1---informatique-part-02.zip/extracted/L1---informatique-part-02/L1---informatique/Structure MAchine 1 TDs.pdf	pdf_parsed (11p)		general	DUPLICATE_NOT_COPIED	canonical copy: organized/S1/Structure-de-machine-1/Autres/Structure MAchine 1 TDs.pdf
L1---informatique-part-08.zip	L1---informatique/TD2-(part4)-SM.pdf	extracted/L1---informatique-part-08/L1---informatique/TD2-(part4)-SM.pdf	a765cfaba18230cc8b9c4c4ce0a713a1019064d272b4e028e98173d6fcd0ce8e	S1/Structure-de-machine-1	S1	EXERCISES	2025-2026	OFFICIAL_UBMA	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Structure-de-machine-1/Series/TD2-(part4)-SM.pdf	NEW		pdf_parsed (4p)		numérations	PLACED_CANONICAL	canonical
L1---informatique-part-08.zip	L1---informatique/solution TD1.pdf	extracted/L1---informatique-part-08/L1---informatique/solution TD1.pdf	535b548371456cd6cceaec6440b1c7a200f981b079dc3f5dd479f41320dd42bd	S1/Algorithmique-ASD-1	S1	EXERCISES	ACADEMIC_YEAR_UNKNOWN	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	LOW	organized/S1/Algorithmique-ASD-1/Series/solution TD1.pdf	NEW		pdf_parsed (4p)		fondamentaux	PLACED_CANONICAL	canonical
L1---informatique-part-08.zip	L1---informatique/examen d'analyse 1 avec corrigé 2022-2023.pdf	extracted/L1---informatique-part-08/L1---informatique/examen d'analyse 1 avec corrigé 2022-2023.pdf	80f15ac5cdc31d57b8717b1f1cbf719b532deefe4d4404f23abeefba640b9322	S1/Analyse-1	S1	EXAM_CORRECTION	2022-2023	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Analyse-1/Corriges/examen d'analyse 1 avec corrigé 2022-2023.pdf	LIKELY_DUPLICATE	L1---informatique-part-03.zip/extracted/L1---informatique-part-03/L1---informatique/4_5769339949929205467.pdf	pdf_parsed (7p)		general	PLACED_LIKELY_DUP	organized/S1/Analyse-1/Corriges/examen d'analyse 1 avec corrigé 2022-2023.pdf
L1---informatique-part-08.zip	L1---informatique/Analyse_1_17-18_Fiche_2_Corrige.pdf	extracted/L1---informatique-part-08/L1---informatique/Analyse_1_17-18_Fiche_2_Corrige.pdf	adfc83feae9f75a2f22ded1fb872f6af681a8503f71f3f544f3d3f5440d9da55	S1/Analyse-1	S1	CORRECTION	2017-2018	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	LOW	organized/S1/Analyse-1/Corriges/Analyse_1_17-18_Fiche_2_Corrige.pdf	NEW		pdf_parsed (7p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-08.zip	L1---informatique/résumer chapitre 3 analyse real functions and continuity.pdf	extracted/L1---informatique-part-08/L1---informatique/résumer chapitre 3 analyse real functions and continuity.pdf	96aae9262a5f66f753f82da1ee3444bfd8f788621b65d20ffdf3936fea676aee	UNCLASSIFIED	UNCLASSIFIED	SUMMARY	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/résumer chapitre 3 analyse real functions and continuity.pdf	NEW		PDF_NO_TEXT_LAYER (3p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-08.zip	L1---informatique/Td 3 algo.pdf	extracted/L1---informatique-part-08/L1---informatique/Td 3 algo.pdf	88bb4fb621d144e2c6c585ac615df1f906b86f4d6da54afda3655f0cd8a35bcb	S1/Structure-de-machine-1	S1	TD	2024-2025	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Structure-de-machine-1/TD/Td 3 algo.pdf	NEW		pdf_parsed (4p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-08.zip	L1---informatique/mi1an_algo-exercices_corriges (1).pdf	extracted/L1---informatique-part-08/L1---informatique/mi1an_algo-exercices_corriges (1).pdf	0fff49fbdbef72d3621b3cf1dea151dbf9bf8a12ae01d2fc75a562fbe2359e91	S1/Algorithmique-ASD-1	S1	CORRECTION	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	—	EXACT_DUPLICATE	L1---informatique-part-04.zip/extracted/L1---informatique-part-04/L1---informatique/Exercices et Examens corrigés.pdf	pdf_parsed (87p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	conditions	DUPLICATE_NOT_COPIED	canonical copy: organized/S1/Algorithmique-ASD-1/Corriges/Exercices et Examens corrigés.pdf
L1---informatique-part-08.zip	L1---informatique/Tp 2 algo.pdf	extracted/L1---informatique-part-08/L1---informatique/Tp 2 algo.pdf	eabb37573c69dc81b820c582347fe0fcede64f9dc84e9c14470772c287f9a61a	S1/Structure-de-machine-1	S1	TP	2024-2025	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Structure-de-machine-1/TP/Tp 2 algo.pdf	NEW		pdf_parsed (4p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-08.zip	L1---informatique/EXAMEN d'analyse1 avec corrigé 2012 (2).pdf	extracted/L1---informatique-part-08/L1---informatique/EXAMEN d'analyse1 avec corrigé 2012 (2).pdf	f7574e6956aea769f5f049d7ef6812ffceb330b4aaa6408bf9c3a341dcc49f4c	S1/Analyse-1	S1	EXAM_CORRECTION	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Analyse-1/Corriges/EXAMEN d'analyse1 avec corrigé 2012 (2).pdf	NEW		PDF_NO_TEXT_LAYER (7p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	PLACED_CANONICAL	canonical of 2 exact duplicates
L1---informatique-part-08.zip	L1---informatique/Analyse_1_17-18_Fiche_4_Corrige.pdf	extracted/L1---informatique-part-08/L1---informatique/Analyse_1_17-18_Fiche_4_Corrige.pdf	aac6fd683e14d3ba51714065e8e964e540c97c8088a93a435879282f3e42501f	S1/Algorithmique-ASD-1	S1	CORRECTION	2017-2018	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	MEDIUM	organized/S1/Algorithmique-ASD-1/Corriges/Analyse_1_17-18_Fiche_4_Corrige.pdf	NEW		pdf_parsed (5p)		conditions	PLACED_CANONICAL	canonical
L1---informatique-part-08.zip	L1---informatique/SolutionTdAlgo (1).pdf	extracted/L1---informatique-part-08/L1---informatique/SolutionTdAlgo (1).pdf	dcae26917ed5ea89a97446ccbfa2e9ca7c759056b9b491f4b251b94eb91cbf0f	S1/Algorithmique-ASD-1	S1	EXERCISES	2023-2024	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Algorithmique-ASD-1/Series/SolutionTdAlgo (1).pdf	NEW		pdf_parsed (13p)		general	PLACED_CANONICAL	canonical of 1 exact duplicates
L1---informatique-part-08.zip	L1---informatique/Tutorial 2 ALSDS.pdf	extracted/L1---informatique-part-08/L1---informatique/Tutorial 2 ALSDS.pdf	373e7f85b64ce2ff67b1daaea1721c50bf564f55896c884f5d1fe48444769031	S2/Logique-mathematique	S2	TP	2025-2026	UNKNOWN	TELEGRAM_USER_PROVIDED	MEDIUM	organized/S2/Logique-mathematique/TP/Tutorial 2 ALSDS.pdf	NEW		pdf_parsed (4p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-08.zip	L1---informatique/Td 4 algo.pdf	extracted/L1---informatique-part-08/L1---informatique/Td 4 algo.pdf	435916bfceae0a49d25ac374b67b6e1c7c77f9e4557b26e22f781adc03277236	UNCLASSIFIED	UNCLASSIFIED	TD	2024-2025	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/Td 4 algo.pdf	NEW		pdf_parsed (4p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-08.zip	L1---informatique/Solution fiche tp 07 (1).pdf	extracted/L1---informatique-part-08/L1---informatique/Solution fiche tp 07 (1).pdf	f175b27542efd2376c2fae90c16ab5821b079909fe243d7f694b490854726118	UNCLASSIFIED	UNCLASSIFIED	TP	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/Solution fiche tp 07 (1).pdf	NEW		pdf_parsed (3p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-08.zip	L1---informatique/Examen 13 analyse 1+ solution.PDF	extracted/L1---informatique-part-08/L1---informatique/Examen 13 analyse 1+ solution.PDF	c1cf25324241d824f1864d0365551a6e99ffd02f5a85b73846f556c0657b0b40	S1/Analyse-1	S1	EXAM	2016-2017	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Analyse-1/Examens/Examen 13 analyse 1+ solution.PDF	NEW		pdf_parsed (5p)		suites	PLACED_CANONICAL	canonical
L1---informatique-part-08.zip	L1---informatique/examen+corr 2024.pdf	extracted/L1---informatique-part-08/L1---informatique/examen+corr 2024.pdf	2a2ec430adaaf79361428805ea07fa2126e21394228fe539960623b24462c851	UNCLASSIFIED	UNCLASSIFIED	EXAM	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/examen+corr 2024.pdf	NEW		PDF_NO_TEXT_LAYER (5p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	PLACED_CANONICAL	canonical
L1---informatique-part-08.zip	L1---informatique/SolutionTdAlgo.pdf	extracted/L1---informatique-part-08/L1---informatique/SolutionTdAlgo.pdf	dcae26917ed5ea89a97446ccbfa2e9ca7c759056b9b491f4b251b94eb91cbf0f	S1/Algorithmique-ASD-1	S1	EXERCISES	2023-2024	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	—	EXACT_DUPLICATE	L1---informatique-part-08.zip/extracted/L1---informatique-part-08/L1---informatique/SolutionTdAlgo (1).pdf	pdf_parsed (13p)		general	DUPLICATE_NOT_COPIED	canonical copy: organized/S1/Algorithmique-ASD-1/Series/SolutionTdAlgo (1).pdf
L1---informatique-part-08.zip	L1---informatique/solution tp 06.pdf	extracted/L1---informatique-part-08/L1---informatique/solution tp 06.pdf	148a347ec94b2ef7a6aa9fc647731eeb13ef9975a73390878648846ed4280ca7	UNCLASSIFIED	UNCLASSIFIED	TP	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/solution tp 06.pdf	NEW		PDF_NO_TEXT_LAYER (3p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-08.zip	L1---informatique/Chapitre3 Algo-Types de données non standard.pdf	extracted/L1---informatique-part-08/L1---informatique/Chapitre3 Algo-Types de données non standard.pdf	ca8ac8dec0cba4e17b4ad530bca24f1ac456579d72b44c5acda8369212c0673e	S2/Algebre-2	S2	REFERENCE	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	MEDIUM	organized/S2/Algebre-2/Supports/Chapitre3 Algo-Types de données non standard.pdf	NEW		pdf_parsed (6p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-08.zip	L1---informatique/examen d'analyse 1 avec corrigé 2022-2023 (1).pdf	extracted/L1---informatique-part-08/L1---informatique/examen d'analyse 1 avec corrigé 2022-2023 (1).pdf	80f15ac5cdc31d57b8717b1f1cbf719b532deefe4d4404f23abeefba640b9322	S1/Analyse-1	S1	EXAM_CORRECTION	2022-2023	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	—	EXACT_DUPLICATE	L1---informatique-part-08.zip/extracted/L1---informatique-part-08/L1---informatique/examen d'analyse 1 avec corrigé 2022-2023.pdf	pdf_parsed (7p)		general	DUPLICATE_NOT_COPIED	canonical copy: organized/S1/Analyse-1/Corriges/examen d'analyse 1 avec corrigé 2022-2023.pdf
L1---informatique-part-08.zip	L1---informatique/Examen 1 analyse 1+ solution.PDF	extracted/L1---informatique-part-08/L1---informatique/Examen 1 analyse 1+ solution.PDF	54554e8aefd6fa2bd132fd0d8568fd8c51cf1d69c64b87f28ab1d286708c4d97	S1/Analyse-1	S1	EXAM	ACADEMIC_YEAR_UNKNOWN	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Analyse-1/Examens/Examen 1 analyse 1+ solution.PDF	NEW		pdf_parsed (4p)		continuité	PLACED_CANONICAL	canonical
L1---informatique-part-08.zip	L1---informatique/EXAMEN d'analyse1 avec corrigé 2012 (1).pdf	extracted/L1---informatique-part-08/L1---informatique/EXAMEN d'analyse1 avec corrigé 2012 (1).pdf	f7574e6956aea769f5f049d7ef6812ffceb330b4aaa6408bf9c3a341dcc49f4c	S1/Analyse-1	S1	EXAM_CORRECTION	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	—	EXACT_DUPLICATE	L1---informatique-part-08.zip/extracted/L1---informatique-part-08/L1---informatique/EXAMEN d'analyse1 avec corrigé 2012 (2).pdf	PDF_NO_TEXT_LAYER (7p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	DUPLICATE_NOT_COPIED	canonical copy: organized/S1/Analyse-1/Corriges/EXAMEN d'analyse1 avec corrigé 2012 (2).pdf
L1---informatique-part-08.zip	L1---informatique/EXAMEN d'analyse1 avec corrigé 2012.pdf	extracted/L1---informatique-part-08/L1---informatique/EXAMEN d'analyse1 avec corrigé 2012.pdf	f7574e6956aea769f5f049d7ef6812ffceb330b4aaa6408bf9c3a341dcc49f4c	S1/Analyse-1	S1	EXAM_CORRECTION	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	—	EXACT_DUPLICATE	L1---informatique-part-08.zip/extracted/L1---informatique-part-08/L1---informatique/EXAMEN d'analyse1 avec corrigé 2012 (2).pdf	PDF_NO_TEXT_LAYER (7p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	DUPLICATE_NOT_COPIED	canonical copy: organized/S1/Analyse-1/Corriges/EXAMEN d'analyse1 avec corrigé 2012 (2).pdf
L1---informatique-part-08.zip	L1---informatique/7- Arrays 1D & 2D.pdf	extracted/L1---informatique-part-08/L1---informatique/7- Arrays 1D & 2D.pdf	f36229f1b8846eb77cfceb63af5dc442c20244988450523d757bc96be2a8f138	S2/Algebre-2	S2	OTHER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S2/Algebre-2/Autres/7- Arrays 1D & 2D.pdf	NEW		pdf_parsed (13p)		espaces-vectoriels	PLACED_CANONICAL	canonical
L1---informatique-part-08.zip	L1---informatique/Chapitre2 Algo-Structure de controle.pdf	extracted/L1---informatique-part-08/L1---informatique/Chapitre2 Algo-Structure de controle.pdf	2a9457b1f39ea8c89a17ef59eb315a8a65706b2c6ce7d6975e2b110fa3b5f728	S1/Algorithmique-ASD-1	S1	REFERENCE	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Algorithmique-ASD-1/Supports/Chapitre2 Algo-Structure de controle.pdf	NEW		pdf_parsed (8p)		fondamentaux	PLACED_CANONICAL	canonical
L1---informatique-part-09.zip	L1---informatique/Open_source_IT_Summary_QCM (1).pdf	extracted/L1---informatique-part-09/L1---informatique/Open_source_IT_Summary_QCM (1).pdf	cdb8a81d2941d48764a0bdd66dda606de926428ec4dfbfad77db501758fde926	S1/Algorithmique-ASD-1	S1	CORRECTION	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	MEDIUM	organized/S1/Algorithmique-ASD-1/Corriges/Open_source_IT_Summary_QCM (1).pdf	NEW		pdf_parsed (16p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	tri	PLACED_CANONICAL	canonical
L1---informatique-part-09.zip	L1---informatique/Examen3 Structure Machine 1 Tlemcen.pdf	extracted/L1---informatique-part-09/L1---informatique/Examen3 Structure Machine 1 Tlemcen.pdf	b3571d8873154bdf18083a79a7e96bf444b5fb48917cc0d8af3a7d474ae57d3b	S1/Structure-de-machine-1	S1	EXAM	ACADEMIC_YEAR_UNKNOWN	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Structure-de-machine-1/Examens/Examen3 Structure Machine 1 Tlemcen.pdf	NEW		pdf_parsed (2p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	numérations	PLACED_CANONICAL	canonical of 1 exact duplicates
L1---informatique-part-09.zip	L1---informatique/Examen3 Structure Machine 1 Tlemcen (1).pdf	extracted/L1---informatique-part-09/L1---informatique/Examen3 Structure Machine 1 Tlemcen (1).pdf	b3571d8873154bdf18083a79a7e96bf444b5fb48917cc0d8af3a7d474ae57d3b	S1/Structure-de-machine-1	S1	EXAM	ACADEMIC_YEAR_UNKNOWN	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	—	EXACT_DUPLICATE	L1---informatique-part-09.zip/extracted/L1---informatique-part-09/L1---informatique/Examen3 Structure Machine 1 Tlemcen.pdf	pdf_parsed (2p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	numérations	DUPLICATE_NOT_COPIED	canonical copy: organized/S1/Structure-de-machine-1/Examens/Examen3 Structure Machine 1 Tlemcen.pdf
L1---informatique-part-09.zip	L1---informatique/MICRO-B2.pdf	extracted/L1---informatique-part-09/L1---informatique/MICRO-B2.pdf	a9f9846a79173d0caa11a6c6002936f2d51db9bf169fd8bbc5e9e38eec58e45e	S2/Algebre-2	S2	OTHER	2024-2025	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	LOW	organized/S2/Algebre-2/Autres/MICRO-B2.pdf	NEW		pdf_parsed (1p)		structures-algébriques	PLACED_CANONICAL	canonical
L1---informatique-part-09.zip	L1---informatique/MICRO-A6.pdf	extracted/L1---informatique-part-09/L1---informatique/MICRO-A6.pdf	a141591e807c225c818006ad9a0ef6f9d76145104c28e01f0a5110d9d9a46419	S2/Algebre-2	S2	OTHER	2024-2025	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	LOW	organized/S2/Algebre-2/Autres/MICRO-A6.pdf	NEW		pdf_parsed (1p)		structures-algébriques	PLACED_CANONICAL	canonical
L1---informatique-part-09.zip	L1---informatique/MICRO-A3.pdf	extracted/L1---informatique-part-09/L1---informatique/MICRO-A3.pdf	5103a120ea338132a88fb9fb6312d1c2e95a690d1dc44d33142b6216ea299cbd	S2/Algebre-2	S2	OTHER	2024-2025	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	LOW	organized/S2/Algebre-2/Autres/MICRO-A3.pdf	NEW		pdf_parsed (1p)		structures-algébriques	PLACED_CANONICAL	canonical
L1---informatique-part-09.zip	L1---informatique/serie_n2_ANALYSE_2FR.pdf	extracted/L1---informatique-part-09/L1---informatique/serie_n2_ANALYSE_2FR.pdf	963d2d6f1fe118f355f0a6f75ddebc89ca6354b35c80d612eb9879e06ba88d8f	S1/Analyse-1	S1	EXERCISES	2025-2026	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Analyse-1/Series/serie_n2_ANALYSE_2FR.pdf	NEW		pdf_parsed (2p)		suites	PLACED_CANONICAL	canonical
L1---informatique-part-09.zip	L1---informatique/serie_n1_ANALYSE_1FR (2) (1).pdf	extracted/L1---informatique-part-09/L1---informatique/serie_n1_ANALYSE_1FR (2) (1).pdf	6db82d2fc731a1a3f214c9215d8877f76ad4bd831e04482aaf2b6481015e1835	UNCLASSIFIED	UNCLASSIFIED	EXERCISES	2025-2026	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/serie_n1_ANALYSE_1FR (2) (1).pdf	NEW		pdf_parsed (2p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-09.zip	L1---informatique/Developpements limites usuels.pdf	extracted/L1---informatique-part-09/L1---informatique/Developpements limites usuels.pdf	c0d4d80314cd79e1a0fdbf395be4b99b27f611911a5c8b826f33ffc3f23b7b01	UNCLASSIFIED	UNCLASSIFIED	OTHER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/Developpements limites usuels.pdf	NEW		pdf_parsed (1p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-09.zip	L1---informatique/Feuille de réponse de test tp + Solution.pdf	extracted/L1---informatique-part-09/L1---informatique/Feuille de réponse de test tp + Solution.pdf	d0023ba4719d9f011a2cdc4e522d89aa55c1cfc7261a1e753912c62f6bc2ccdd	S2/ASD-2	S2	EXAM	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S2/ASD-2/Examens/Feuille de réponse de test tp + Solution.pdf	NEW		pdf_parsed (3p)		langage-C	PLACED_CANONICAL	canonical
L1---informatique-part-09.zip	L1---informatique/interrogation fr.pdf	extracted/L1---informatique-part-09/L1---informatique/interrogation fr.pdf	fb98647e0af1dec65b5e9a36296b7a54f68adf6c335d45104257148e5ca976cc	S1/Algorithmique-ASD-1	S1	OTHER	ACADEMIC_YEAR_UNKNOWN	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Algorithmique-ASD-1/Autres/interrogation fr.pdf	NEW		pdf_parsed (2p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	tri	PLACED_CANONICAL	canonical
L1---informatique-part-09.zip	L1---informatique/interrogation en + corrigé.pdf	extracted/L1---informatique-part-09/L1---informatique/interrogation en + corrigé.pdf	cb33baaa3d8daeb1ec6bcf69779e7f36e1701ba7e0552d7120fec2ea95890e7d	S1/Algorithmique-ASD-1	S1	CORRECTION	ACADEMIC_YEAR_UNKNOWN	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	LOW	organized/S1/Algorithmique-ASD-1/Corriges/interrogation en + corrigé.pdf	NEW		pdf_parsed (2p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	tri	PLACED_CANONICAL	canonical
L1---informatique-part-10.zip	L1---informatique/Free and Open Source Software (1).pdf	extracted/L1---informatique-part-10/L1---informatique/Free and Open Source Software (1).pdf	948a30b429765bc04f7d445b198132a216b28184c2b6eee717085b6ab6f370a1	S1/Logiciels-libres	S1	CHAPTER	2025-2026	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Logiciels-libres/Cours/Free and Open Source Software (1).pdf	NEW		pdf_parsed (65p)		philosophie-du-libre	PLACED_CANONICAL	canonical
L1---informatique-part-10.zip	L1---informatique/Chapter 01 Information Technologies.pdf	extracted/L1---informatique-part-10/L1---informatique/Chapter 01 Information Technologies.pdf	71dc6c35276ffce8e7fede435cdeb23a0991181fac8d7eb4947e1163b018a03f	S1/Logiciels-libres	S1	CHAPTER	2025-2026	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Logiciels-libres/Cours/Chapter 01 Information Technologies.pdf	NEW		pdf_parsed (63p)		philosophie-du-libre	PLACED_CANONICAL	canonical
L1---informatique-part-10.zip	L1---informatique/livre-algebre-1.pdf	extracted/L1---informatique-part-10/L1---informatique/livre-algebre-1.pdf	62a570153402d8d326fc65c1cc6117144566453875be110e9b33067c00bf9db0	S2/Algebre-2	S2	OTHER	ACADEMIC_YEAR_UNKNOWN	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S2/Algebre-2/Autres/livre-algebre-1.pdf	NEW		pdf_parsed (246p)		structures-algébriques	PLACED_CANONICAL	canonical
L1---informatique-part-10.zip	L1---informatique/Exam 2.pdf	extracted/L1---informatique-part-10/L1---informatique/Exam 2.pdf	e6ce502888fb5c3ea7a5d3930aaf63a3cd149c4a03b67e05583923e88accb1eb	UNCLASSIFIED	UNCLASSIFIED	OTHER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/Exam 2.pdf	NEW		PDF_NO_TEXT_LAYER (7p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-10.zip	L1---informatique/Limite ,continuité, et dérivabilité.PDF	extracted/L1---informatique-part-10/L1---informatique/Limite ,continuité, et dérivabilité.PDF	886ad7bb98e574f5f809243890f6a4ea17c9919621b89597657d09092e1ba8dd	S1/Analyse-1	S1	OTHER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Analyse-1/Autres/Limite ,continuité, et dérivabilité.PDF	NEW		PDF_NO_TEXT_LAYER (2p)		continuité	PLACED_CANONICAL	canonical
L1---informatique-part-10.zip	L1---informatique/C_Loops_Exercises_Djaafri_Fouzi.pdf	extracted/L1---informatique-part-10/L1---informatique/C_Loops_Exercises_Djaafri_Fouzi.pdf	3e1fe9f6c26e2a3df23aca9cad03d58b2a1388570abe00bddf94a0bd2015e316	S1/Analyse-1	S1	EXERCISES	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	MEDIUM	organized/S1/Analyse-1/Series/C_Loops_Exercises_Djaafri_Fouzi.pdf	NEW		pdf_parsed (1p)		développements-limités	PLACED_CANONICAL	canonical
